Date,Price,Open,High,Low,Vol.,Change %,Bank
10/08/2020,"5,716.6","5,716.6","5,746.1","5,598.7",372.00K,-0.13%,CTS
10/07/2020,"5,724.0","5,790.3","5,797.6","5,709.2",344.17K,-1.40%,CTS
10/06/2020,"5,805.0","5,819.7","5,819.7","5,746.1",357.11K,-0.25%,CTS
10/05/2020,"5,819.7","5,753.4","5,849.2","5,753.4",457.15K,0.25%,CTS
10/02/2020,"5,805.0","5,812.4","5,827.1","5,525.1",735.73K,1.03%,CTS
10/01/2020,"5,746.1","5,510.3","5,834.5","5,510.3",985.29K,4.28%,CTS
09/30/2020,"5,510.3","5,525.1","5,525.1","5,458.8",177.45K,-0.27%,CTS
09/29/2020,"5,525.1","5,620.8","5,635.6","5,488.2",461.89K,-0.40%,CTS
09/28/2020,"5,547.2","5,532.4","5,584.0","5,414.6",485.14K,0.27%,CTS
09/25/2020,"5,532.4","5,561.9","5,561.9","5,363.0",363.27K,-0.53%,CTS
09/24/2020,"5,561.9","5,539.8","5,576.6","5,458.8",230.67K,0.00%,CTS
09/23/2020,"5,561.9","5,576.6","5,635.6","5,532.4",227.46K,-0.26%,CTS
09/22/2020,"5,576.6","5,532.4","5,657.7","5,495.6",377.55K,-1.82%,CTS
09/21/2020,"5,679.8","5,738.7","5,738.7","5,620.8",249.17K,0.39%,CTS
09/18/2020,"5,657.7","5,495.6","5,665.0","5,451.4",660.29K,2.95%,CTS
09/17/2020,"5,495.6","5,503.0","5,503.0","5,414.6",207.81K,0.95%,CTS
09/16/2020,"5,444.0","5,473.5","5,473.5","5,407.2",271.15K,-0.54%,CTS
09/15/2020,"5,473.5","5,414.6","5,510.3","5,385.1",596.32K,1.09%,CTS
09/14/2020,"5,414.6","5,451.4","5,451.4","5,377.7",310.19K,0.69%,CTS
09/11/2020,"5,377.7","5,311.4","5,466.1","5,311.4",224.08K,0.55%,CTS
09/10/2020,"5,348.3","5,340.9","5,547.2","5,340.9",298.30K,0.14%,CTS
09/09/2020,"5,340.9","5,304.1","5,370.4","5,156.7",191.97K,-0.68%,CTS
09/08/2020,"5,377.7","5,480.9","5,480.9","5,230.4",254.25K,-0.14%,CTS
09/07/2020,"5,385.1","5,495.6","5,598.7","5,385.1",655.47K,0.55%,CTS
09/04/2020,"5,355.6","4,935.7","5,355.6","4,935.7",852.40K,6.91%,CTS
09/03/2020,"5,009.4","5,046.2","5,046.2","4,950.5",204.72K,0.00%,CTS
09/01/2020,"5,009.4","4,972.6","5,009.4","4,921.0",155.90K,0.74%,CTS
08/31/2020,"4,972.6","5,009.4","5,068.3","4,957.8",190.14K,-0.73%,CTS
08/28/2020,"5,009.4","5,009.4","5,024.1","4,979.9",232.87K,0.15%,CTS
08/27/2020,"5,002.0","4,935.7","5,009.4","4,935.7",80.42K,0.29%,CTS
08/26/2020,"4,987.3","4,972.6","5,009.4","4,943.1",96.14K,0.30%,CTS
08/25/2020,"4,972.6","4,972.6","5,009.4","4,935.7",177.03K,0.00%,CTS
08/24/2020,"4,972.6","4,898.9","4,994.7","4,898.9",149.92K,1.50%,CTS
08/21/2020,"4,898.9","4,803.1","4,921.0","4,758.9",217.30K,1.99%,CTS
08/20/2020,"4,803.1","4,854.7","4,854.7","4,788.4",308.89K,0.31%,CTS
08/19/2020,"4,788.4","4,677.9","4,825.2","4,641.0",292.22K,2.04%,CTS
08/18/2020,"4,692.6","4,700.0","4,700.0","4,582.1",90.31K,-0.16%,CTS
08/17/2020,"4,700.0","4,714.7","4,714.7","4,663.1",50.96K,0.00%,CTS
08/14/2020,"4,700.0","4,751.6","4,751.6","4,692.6",136.52K,-1.54%,CTS
08/13/2020,"4,773.7","4,714.7","4,773.7","4,714.7",181.56K,1.25%,CTS
08/12/2020,"4,714.7","4,744.2","4,751.6","4,700.0",60.08K,-0.62%,CTS
08/11/2020,"4,744.2","4,751.6","4,751.6","4,648.4",61.02K,0.00%,CTS
08/10/2020,"4,744.2","4,781.0","4,781.0","4,729.5",119.65K,0.47%,CTS
08/07/2020,"4,722.1","4,773.7","4,773.7","4,677.9",63.14K,0.00%,CTS
08/06/2020,"4,722.1","4,714.7","4,788.4","4,714.7",225.04K,0.16%,CTS
08/05/2020,"4,714.7","4,736.8","4,751.6","4,655.8",155.25K,0.79%,CTS
08/04/2020,"4,677.9","4,751.6","4,751.6","4,626.3",148.63K,-0.31%,CTS
08/03/2020,"4,692.6","4,626.3","4,700.0","4,567.4",92.85K,1.43%,CTS
07/31/2020,"4,626.3","4,493.7","4,641.0","4,493.7",106.11K,-0.32%,CTS
07/30/2020,"4,641.0","4,626.3","4,677.9","4,567.4",80.65K,0.32%,CTS
07/29/2020,"4,626.3","4,641.0","4,641.0","4,390.6",399.23K,-1.87%,CTS
07/28/2020,"4,714.7","4,346.4","4,751.6","4,346.4",183.38K,2.73%,CTS
07/27/2020,"4,589.5","4,589.5","4,677.9","4,589.5",200.67K,-6.88%,CTS
07/24/2020,"4,928.4","5,296.7","5,296.7","4,928.4",545.06K,-6.95%,CTS
07/23/2020,"5,296.7","5,200.9","5,304.1","5,193.6",48.41K,-0.14%,CTS
07/22/2020,"5,304.1","5,304.1","5,340.9","5,200.9",165.28K,-0.83%,CTS
07/21/2020,"5,348.3","5,377.7","5,385.1","5,237.8",75.61K,0.14%,CTS
07/20/2020,"5,340.9","5,444.0","5,444.0","5,274.6",97.44K,-1.36%,CTS
07/17/2020,"5,414.6","5,355.6","5,414.6","5,340.9",51.65K,0.41%,CTS
07/16/2020,"5,392.5","5,444.0","5,444.0","5,377.7",141.01K,-0.95%,CTS
07/15/2020,"5,444.0","5,510.3","5,510.3","5,385.1",116.05K,0.27%,CTS
07/14/2020,"5,429.3","5,429.3","5,436.7","5,237.8",108.41K,0.00%,CTS
07/13/2020,"5,429.3","5,429.3","5,436.7","5,377.7",91.40K,0.00%,CTS
07/10/2020,"5,429.3","5,451.4","5,451.4","5,392.5",100.60K,-0.41%,CTS
07/09/2020,"5,451.4","5,458.8","5,458.8","5,385.1",226.82K,0.27%,CTS
07/08/2020,"5,436.7","5,377.7","5,451.4","5,377.7",172.44K,0.00%,CTS
07/07/2020,"5,436.7","5,399.8","5,451.4","5,377.7",99.27K,0.00%,CTS
07/06/2020,"5,436.7","5,429.3","5,444.0","5,304.1",62.63K,0.14%,CTS
07/03/2020,"5,429.3","5,444.0","5,444.0","5,311.4",35.20K,-0.14%,CTS
07/02/2020,"5,436.7","5,318.8","5,436.7","5,267.2",104.70K,-0.27%,CTS
07/01/2020,"5,451.4","5,304.1","5,451.4","5,193.6",107.82K,1.37%,CTS
06/30/2020,"5,377.7","5,451.4","5,451.4","5,164.1",136.56K,0.00%,CTS
06/29/2020,"5,377.7","5,392.5","5,525.1","5,245.1",253.94K,-4.58%,CTS
06/26/2020,"5,635.6","5,598.7","5,635.6","5,340.9",202.31K,-0.52%,CTS
06/25/2020,"5,665.0","5,414.6","5,665.0","5,414.6",213.42K,1.32%,CTS
06/24/2020,"5,591.4","5,672.4","5,760.8","5,451.4",553.72K,0.53%,CTS
06/23/2020,"5,561.9","5,444.0","5,731.3","5,444.0",405.91K,2.17%,CTS
06/22/2020,"5,444.0","5,333.5","5,525.1","5,333.5",325.88K,3.36%,CTS
06/19/2020,"5,267.2","5,267.2","5,274.6","5,178.8",100.94K,0.70%,CTS
06/18/2020,"5,230.4","5,193.6","5,252.5","5,156.7",166.44K,0.71%,CTS
06/17/2020,"5,193.6","5,237.8","5,259.9","5,156.7",203.82K,-0.84%,CTS
06/16/2020,"5,237.8","5,296.7","5,296.7","4,957.8",208.76K,4.56%,CTS
06/15/2020,"5,009.4","5,230.4","5,304.1","4,965.2",381.36K,-5.42%,CTS
06/12/2020,"5,296.7","5,090.4","5,304.1","5,075.7",375.96K,-2.84%,CTS
06/11/2020,"5,451.4","5,569.3","5,753.4","5,451.4",569.51K,-4.52%,CTS
06/10/2020,"5,709.2","5,613.5","5,768.2","5,488.2",498.56K,0.00%,CTS
06/09/2020,"5,709.2","5,893.4","5,893.4","5,532.4",476.14K,-2.88%,CTS
06/08/2020,"5,878.7","5,753.4","5,930.2","5,709.2",1.20M,5.00%,CTS
06/05/2020,"5,598.7","5,399.8","5,657.7","5,377.7",505.75K,3.82%,CTS
06/04/2020,"5,392.5","5,083.1","5,392.5","5,083.1",1.01M,6.86%,CTS
06/03/2020,"5,046.2","5,046.2","5,046.2","4,876.8",121.37K,0.00%,CTS
06/02/2020,"5,046.2","5,119.9","5,119.9","4,935.7",272.35K,0.00%,CTS
06/01/2020,"5,046.2","4,773.7","5,097.8","4,773.7",510.04K,5.71%,CTS
05/29/2020,"4,773.7","4,773.7","4,781.0","4,567.4",307.87K,0.47%,CTS
05/28/2020,"4,751.6","4,714.7","4,803.1","4,677.9",133.78K,0.78%,CTS
05/27/2020,"4,714.7","4,950.5","4,950.5","4,641.0",271.10K,-0.78%,CTS
05/26/2020,"4,751.6","4,604.2","4,788.4","4,589.5",300.08K,3.04%,CTS
05/25/2020,"4,611.6","4,618.9","4,618.9","4,552.6",175.53K,-0.16%,CTS
05/22/2020,"4,618.9","4,611.6","4,633.7","4,515.8",172.15K,0.16%,CTS
05/21/2020,"4,611.6","4,530.5","4,626.3","4,530.5",178.59K,1.79%,CTS
05/20/2020,"4,530.5","4,493.7","4,530.5","4,464.2",244.72K,0.82%,CTS
05/19/2020,"4,493.7","4,493.7","4,493.7","4,420.0",159.41K,0.33%,CTS
05/18/2020,"4,479.0","4,383.2","4,479.0","4,383.2",147.05K,0.00%,CTS
05/15/2020,"4,479.0","4,530.5","4,530.5","4,375.8",199.87K,-0.33%,CTS
05/14/2020,"4,493.7","4,383.2","4,515.8","4,383.2",163.95K,1.67%,CTS
05/13/2020,"4,420.0","4,456.9","4,456.9","4,383.2",162.24K,-0.83%,CTS
05/12/2020,"4,456.9","4,213.8","4,493.7","4,199.0",332.48K,5.77%,CTS
05/11/2020,"4,213.8","4,132.7","4,250.6","4,125.4",231.02K,1.24%,CTS
05/08/2020,"4,162.2","4,103.3","4,199.0","4,088.5",202.55K,1.44%,CTS
05/07/2020,"4,103.3","4,103.3","4,110.6","3,985.4",134.98K,0.00%,CTS
05/06/2020,"4,103.3","3,992.8","4,103.3","3,948.6",216.28K,2.58%,CTS
05/05/2020,"4,000.1","3,911.7","4,014.9","3,911.7",138.73K,-0.37%,CTS
05/04/2020,"4,014.9","4,088.5","4,088.5","3,904.4",254.54K,-4.05%,CTS
04/29/2020,"4,184.3","4,191.7","4,199.0","4,118.0",161.81K,-0.18%,CTS
04/28/2020,"4,191.7","4,228.5","4,228.5","4,051.7",256.07K,0.00%,CTS
04/27/2020,"4,191.7","4,346.4","4,346.4","4,162.2",119.09K,-1.90%,CTS
04/24/2020,"4,272.7","4,265.3","4,272.7","4,213.8",391.03K,0.17%,CTS
04/23/2020,"4,265.3","4,309.5","4,375.8","4,250.6",164.51K,-2.03%,CTS
04/22/2020,"4,353.7","4,309.5","4,405.3","4,235.9",269.74K,0.00%,CTS
04/21/2020,"4,353.7","4,456.9","4,552.6","4,272.7",330.78K,-4.68%,CTS
04/20/2020,"4,567.4","4,537.9","4,604.2","4,493.7",315.81K,-0.80%,CTS
04/17/2020,"4,604.2","4,567.4","4,604.2","4,515.8",566.46K,-0.64%,CTS
04/16/2020,"4,633.7","4,604.2","4,641.0","4,508.4",259.27K,-0.79%,CTS
04/15/2020,"4,670.5","4,493.7","4,670.5","4,493.7",125.51K,3.43%,CTS
04/14/2020,"4,515.8","4,523.2","4,523.2","4,346.4",98.67K,-0.32%,CTS
04/13/2020,"4,530.5","4,523.2","4,530.5","4,346.4",64.86K,0.16%,CTS
04/10/2020,"4,523.2","4,523.2","4,545.3","4,272.7",122.39K,0.00%,CTS
04/09/2020,"4,523.2","4,383.2","4,530.5","4,375.8",94.14K,3.37%,CTS
04/08/2020,"4,375.8","4,405.3","4,405.3","4,169.6",176.71K,-0.67%,CTS
04/07/2020,"4,405.3","4,633.7","4,633.7","4,199.0",87.09K,-0.67%,CTS
04/06/2020,"4,434.8","4,324.3","4,449.5","4,324.3",116.78K,4.70%,CTS
04/03/2020,"4,235.9","4,051.7","4,243.2","4,044.3",100.29K,1.59%,CTS
04/01/2020,"4,169.6","3,757.0","4,169.6","3,757.0",36.34K,6.79%,CTS
03/31/2020,"3,904.4","3,653.9","3,904.4","3,639.2",41.23K,1.92%,CTS
03/30/2020,"3,830.7","4,051.7","4,051.7","3,779.1",626.33K,-5.63%,CTS
03/27/2020,"4,059.1","4,051.7","4,272.7","4,051.7",193.41K,-5.49%,CTS
03/26/2020,"4,294.8","4,339.0","4,339.0","4,140.1",118.11K,-1.02%,CTS
03/25/2020,"4,339.0","4,272.7","4,368.5","4,199.0",192.30K,1.55%,CTS
03/24/2020,"4,272.7","4,206.4","4,420.0","4,132.7",97.83K,-3.81%,CTS
03/23/2020,"4,442.1","4,530.5","4,537.9","4,442.1",158.67K,-6.95%,CTS
03/20/2020,"4,773.7","4,935.7","4,935.7","4,582.1",278.49K,-2.99%,CTS
03/19/2020,"4,921.0","4,714.7","4,935.7","4,618.9",132.57K,-0.89%,CTS
03/18/2020,"4,965.2","4,641.0","4,965.2","4,641.0",296.58K,6.99%,CTS
03/17/2020,"4,641.0","4,427.4","4,641.0","4,316.9",197.92K,0.00%,CTS
03/16/2020,"4,641.0","4,493.7","4,641.0","4,493.7",57.19K,-1.41%,CTS
03/13/2020,"4,707.4","4,493.7","4,707.4","4,442.1",138.47K,-1.39%,CTS
03/12/2020,"4,773.7","4,788.4","4,788.4","4,596.8",194.20K,-3.28%,CTS
03/11/2020,"4,935.7","5,009.4","5,009.4","4,766.3",274.53K,-2.33%,CTS
03/10/2020,"5,053.6","4,862.1","5,053.6","4,714.7",83.47K,2.39%,CTS
03/09/2020,"4,935.7","5,083.1","5,083.1","4,788.4",200.74K,-4.01%,CTS
03/06/2020,"5,142.0","5,090.4","5,142.0","5,024.1",84.98K,-0.29%,CTS
03/05/2020,"5,156.7","5,083.1","5,223.0","5,083.1",142.42K,1.45%,CTS
03/04/2020,"5,083.1","5,112.5","5,119.9","5,016.8",37.51K,0.00%,CTS
03/03/2020,"5,083.1","5,164.1","5,164.1","4,972.6",39.80K,1.47%,CTS
03/02/2020,"5,009.4","4,950.5","5,009.4","4,950.5",50.58K,0.00%,CTS
02/28/2020,"5,009.4","5,009.4","5,009.4","4,935.7",38.00K,-0.59%,CTS
02/27/2020,"5,038.9","5,046.2","5,046.2","4,891.5",26.69K,0.74%,CTS
02/26/2020,"5,002.0","4,935.7","5,002.0","4,862.1",29.85K,0.00%,CTS
02/25/2020,"5,002.0","4,832.6","5,002.0","4,832.6",8.16K,0.59%,CTS
02/24/2020,"4,972.6","5,031.5","5,083.1","4,935.7",95.13K,-3.16%,CTS
02/21/2020,"5,134.6","5,068.3","5,134.6","5,046.2",46.42K,-0.29%,CTS
02/20/2020,"5,149.4","5,156.7","5,156.7","5,046.2",88.06K,-0.14%,CTS
02/19/2020,"5,156.7","5,142.0","5,156.7","5,009.4",221.02K,0.29%,CTS
02/18/2020,"5,142.0","5,090.4","5,156.7","4,994.7",87.64K,-0.29%,CTS
02/17/2020,"5,156.7","5,186.2","5,186.2","4,935.7",151.45K,-0.57%,CTS
02/14/2020,"5,186.2","5,193.6","5,193.6","5,083.1",8.81K,-0.14%,CTS
02/13/2020,"5,193.6","5,156.7","5,193.6","5,119.9",15.62K,0.00%,CTS
02/12/2020,"5,193.6","5,149.4","5,193.6","5,083.1",18.11K,0.57%,CTS
02/11/2020,"5,164.1","5,156.7","5,193.6","5,112.5",36.11K,-0.85%,CTS
02/10/2020,"5,208.3","5,112.5","5,223.0","5,083.1",13.93K,1.87%,CTS
02/07/2020,"5,112.5","5,296.7","5,296.7","5,112.5",48.62K,-3.48%,CTS
02/06/2020,"5,296.7","5,156.7","5,296.7","5,083.1",60.46K,1.99%,CTS
02/05/2020,"5,193.6","5,156.7","5,193.6","5,156.7",15.03K,-0.70%,CTS
02/04/2020,"5,230.4","5,156.7","5,230.4","4,957.8",61.99K,-0.70%,CTS
02/03/2020,"5,267.2","5,156.7","5,267.2","5,075.7",153.27K,-3.38%,CTS
01/31/2020,"5,451.4","5,156.7","5,451.4","5,156.7",162.95K,2.78%,CTS
01/30/2020,"5,304.1","5,340.9","5,340.9","5,304.1",13.66K,-2.57%,CTS
01/22/2020,"5,444.0","5,230.4","5,451.4","5,230.4",72.66K,2.64%,CTS
01/21/2020,"5,304.1","5,296.7","5,304.1","5,296.7",18.05K,0.14%,CTS
01/20/2020,"5,296.7","5,304.1","5,304.1","5,223.0",5.38K,1.27%,CTS
01/17/2020,"5,230.4","5,355.6","5,355.6","5,171.5",29.46K,-1.80%,CTS
01/16/2020,"5,326.2","5,237.8","5,326.2","5,193.6",14.84K,0.00%,CTS
01/15/2020,"5,326.2","5,304.1","5,326.2","5,215.7",6.88K,-0.55%,CTS
01/14/2020,"5,355.6","5,377.7","5,377.7","5,215.7",7.00K,-0.41%,CTS
01/13/2020,"5,377.7","5,215.7","5,377.7","5,127.3",34.60K,1.39%,CTS
01/10/2020,"5,304.1","5,178.8","5,304.1","5,090.4",21.03K,0.00%,CTS
01/09/2020,"5,304.1","5,304.1","5,304.1","5,230.4",14.25K,0.98%,CTS
01/08/2020,"5,252.5","5,016.8","5,355.6","5,016.8",19.36K,-0.28%,CTS
01/07/2020,"5,267.2","5,525.1","5,525.1","5,267.2",51.38K,0.00%,CTS
01/06/2020,"5,267.2","5,304.1","5,392.5","5,267.2",15.23K,-2.59%,CTS
01/03/2020,"5,407.2","5,414.6","5,451.4","5,230.4",22.44K,-0.27%,CTS
01/02/2020,"5,421.9","5,510.3","5,510.3","5,304.1",11.43K,-0.54%,CTS
12/31/2019,"5,451.4","5,304.1","5,451.4","5,230.4",16.02K,1.37%,CTS
12/30/2019,"5,377.7","5,377.7","5,436.7","5,156.7",57.33K,0.00%,CTS
12/27/2019,"5,377.7","5,038.9","5,495.6","5,038.9",31.66K,-0.27%,CTS
12/26/2019,"5,392.5","5,385.1","5,407.2","5,377.7",7.78K,-0.41%,CTS
12/25/2019,"5,414.6","5,407.2","5,414.6","5,407.2",10.19K,-0.54%,CTS
12/24/2019,"5,444.0","5,407.2","5,444.0","5,340.9",29.55K,0.00%,CTS
12/23/2019,"5,444.0","5,429.3","5,444.0","5,370.4",11.02K,1.37%,CTS
12/20/2019,"5,370.4","5,451.4","5,451.4","5,370.4",12.91K,0.14%,CTS
12/19/2019,"5,363.0","5,620.8","5,620.8","5,363.0",21.38K,-5.08%,CTS
12/18/2019,"5,650.3","5,657.7","5,657.7","5,650.3",2.78K,0.00%,CTS
12/17/2019,"5,650.3","5,561.9","5,650.3","5,532.4",8.61K,-0.26%,CTS
12/16/2019,"5,665.0","5,620.8","5,672.4","5,620.8",9.20K,-0.13%,CTS
12/13/2019,"5,672.4","5,532.4","5,672.4","5,466.1",53.02K,0.00%,CTS
12/12/2019,"5,672.4","5,657.7","5,672.4","5,561.9",25.51K,0.00%,CTS
12/11/2019,"5,672.4","5,672.4","5,672.4","5,620.8",11.42K,-1.03%,CTS
12/10/2019,"5,731.3","5,598.7","5,746.1","5,598.7",19.33K,-0.26%,CTS
12/09/2019,"5,746.1","5,642.9","5,746.1","5,635.6",10.74K,0.00%,CTS
12/06/2019,"5,746.1","5,642.9","5,746.1","5,642.9",17.62K,-0.64%,CTS
12/05/2019,"5,782.9","5,812.4","5,812.4","5,709.2",7.17K,-0.51%,CTS
12/04/2019,"5,812.4","5,819.7","5,819.7","5,598.7",20.13K,1.15%,CTS
12/03/2019,"5,746.1","5,819.7","5,819.7","5,532.4",23.70K,-1.14%,CTS
12/02/2019,"5,812.4","5,812.4","5,819.7","5,598.7",6.98K,0.13%,CTS
11/29/2019,"5,805.0","5,797.6","5,805.0","5,679.8",29.12K,0.00%,CTS
11/28/2019,"5,805.0","5,746.1","5,805.0","5,716.6",11.92K,1.03%,CTS
11/27/2019,"5,746.1","5,886.0","5,886.0","5,746.1",7.49K,0.00%,CTS
11/26/2019,"5,746.1","5,760.8","5,819.7","5,746.1",13.66K,-0.76%,CTS
11/25/2019,"5,790.3","5,819.7","5,819.7","5,672.4",4.21K,0.13%,CTS
11/22/2019,"5,782.9","5,782.9","5,782.9","5,679.8",11.12K,-0.63%,CTS
11/21/2019,"5,819.7","5,819.7","5,819.7","5,819.7",8.14K,0.00%,CTS
11/20/2019,"5,819.7","5,819.7","5,819.7","5,819.7",6.79K,0.00%,CTS
11/19/2019,"5,819.7","5,642.9","5,819.7","5,642.9",14.86K,0.00%,CTS
11/18/2019,"5,819.7","5,672.4","5,819.7","5,598.7",45.12K,1.41%,CTS
11/15/2019,"5,738.7","5,731.3","5,738.7","5,672.4",33.18K,-0.38%,CTS
11/14/2019,"5,760.8","5,760.8","5,760.8","5,724.0",37.26K,0.00%,CTS
11/13/2019,"5,760.8","5,782.9","5,782.9","5,746.1",29.01K,-0.51%,CTS
11/12/2019,"5,790.3","5,782.9","5,790.3","5,746.1",73.94K,0.00%,CTS
11/11/2019,"5,790.3","5,746.1","5,812.4","5,746.1",79.29K,-0.38%,CTS
11/08/2019,"5,812.4","5,819.7","5,849.2","5,812.4",3.84K,-0.13%,CTS
11/07/2019,"5,819.7","5,834.5","5,841.8","5,797.6",36.66K,-0.25%,CTS
11/06/2019,"5,834.5","5,797.6","6,224.9","5,797.6",34.60K,0.00%,CTS
11/05/2019,"5,834.5","5,782.9","5,841.8","5,782.9",18.64K,-0.12%,CTS
11/04/2019,"5,841.8","5,841.8","5,849.2","5,782.9",27.31K,-0.25%,CTS
11/01/2019,"5,856.6","5,856.6","5,871.3","5,819.7",30.30K,-0.25%,CTS
10/31/2019,"5,871.3","5,886.0","5,886.0","5,782.9",31.71K,-0.13%,CTS
10/30/2019,"5,878.7","5,819.7","5,878.7","5,782.9",38.06K,0.00%,CTS
10/29/2019,"5,878.7","5,878.7","5,886.0","5,819.7",54.81K,-0.12%,CTS
10/28/2019,"5,886.0","5,908.1","5,908.1","5,886.0",24.71K,-0.37%,CTS
10/25/2019,"5,908.1","5,908.1","5,908.1","5,863.9",89.48K,0.00%,CTS
10/24/2019,"5,908.1","5,871.3","5,937.6","5,849.2",37.28K,0.00%,CTS
10/23/2019,"5,908.1","5,981.8","5,981.8","5,908.1",11.95K,-0.99%,CTS
10/22/2019,"5,967.1","5,989.2","5,989.2","5,967.1",40.75K,-1.10%,CTS
10/21/2019,"6,033.4","5,989.2","6,033.4","5,959.7",56.46K,-0.12%,CTS
10/18/2019,"6,040.7","6,003.9","6,048.1","5,996.5",23.51K,0.61%,CTS
10/17/2019,"6,003.9","6,084.9","6,084.9","6,003.9",16.47K,-1.33%,CTS
10/16/2019,"6,084.9","6,092.3","6,092.3","6,018.6",46.86K,-0.12%,CTS
10/15/2019,"6,092.3","6,040.7","6,092.3","6,018.6",63.41K,0.00%,CTS
10/14/2019,"6,092.3","6,107.0","6,107.0","6,018.6",46.09K,-0.24%,CTS
10/11/2019,"6,107.0","6,048.1","6,107.0","6,040.7",23.90K,0.00%,CTS
10/10/2019,"6,107.0","6,232.3","6,232.3","6,040.7",22.32K,-0.12%,CTS
10/09/2019,"6,114.4","6,129.1","6,129.1","6,092.3",16.98K,-0.60%,CTS
10/08/2019,"6,151.2","5,974.4","6,151.2","5,974.4",34.95K,-0.12%,CTS
10/07/2019,"6,158.6","6,092.3","6,180.7","6,084.9",73.09K,-0.36%,CTS
10/04/2019,"6,180.7","6,173.3","6,188.1","6,084.9",33.23K,-0.12%,CTS
10/03/2019,"6,188.1","6,188.1","6,210.2","6,077.6",52.87K,-0.59%,CTS
10/02/2019,"6,224.9","6,239.6","6,239.6","6,011.3",7.28K,-0.59%,CTS
10/01/2019,"6,261.7","6,335.4","6,335.4","6,232.3",28.44K,-0.59%,CTS
09/30/2019,"6,298.6","6,217.5","6,350.1","6,217.5",313.87K,1.30%,CTS
09/27/2019,"6,217.5","6,217.5","6,261.7","6,188.1",128.21K,0.00%,CTS
09/26/2019,"6,217.5","6,394.3","6,394.3","6,136.5",62.21K,0.48%,CTS
09/25/2019,"6,188.1","6,048.1","6,188.1","6,048.1",117.87K,1.70%,CTS
09/24/2019,"6,084.9","6,188.1","6,188.1","6,040.7",38.12K,-1.55%,CTS
09/23/2019,"6,180.7","6,188.1","6,195.4","6,136.5",92.12K,-0.12%,CTS
09/20/2019,"6,188.1","6,180.7","6,188.1","6,114.4",78.13K,0.00%,CTS
09/19/2019,"6,188.1","6,180.7","6,224.9","6,129.1",27.58K,0.12%,CTS
09/18/2019,"6,180.7","6,040.7","6,254.4","6,040.7",28.11K,-0.12%,CTS
09/17/2019,"6,188.1","6,232.3","6,328.0","6,188.1",121.72K,-1.75%,CTS
09/16/2019,"6,298.6","6,202.8","6,357.5","6,202.8",75.64K,-0.35%,CTS
09/13/2019,"6,320.7","6,151.2","6,335.4","6,151.2",62.56K,2.14%,CTS
09/12/2019,"6,188.1","6,221.0","6,319.7","6,188.1",174.26K,0.00%,CTS
09/11/2019,"6,188.1","6,188.1","6,188.1","6,122.2",85.37K,-0.21%,CTS
09/10/2019,"6,201.2","6,214.4","6,253.9","6,168.3",89.28K,-0.21%,CTS
09/09/2019,"6,214.4","6,168.3","6,221.0","6,128.8",169.64K,0.75%,CTS
09/06/2019,"6,168.3","6,188.1","6,188.1","6,122.2",51.54K,-0.11%,CTS
09/05/2019,"6,174.9","6,188.1","6,188.1","6,122.2",120.26K,-0.53%,CTS
09/04/2019,"6,207.8","6,253.9","6,253.9","6,155.2",90.19K,-0.74%,CTS
09/03/2019,"6,253.9","6,313.1","6,313.1","6,227.6",160.15K,0.00%,CTS
08/30/2019,"6,253.9","5,905.0","6,280.2","5,905.0",395.11K,6.26%,CTS
08/29/2019,"5,885.2","5,858.9","5,885.2","5,793.1",67.74K,-0.34%,CTS
08/28/2019,"5,905.0","5,799.7","5,905.0","5,773.3",322.27K,0.79%,CTS
08/27/2019,"5,858.9","5,924.7","5,924.7","5,832.6",122.70K,-0.56%,CTS
08/26/2019,"5,891.8","5,858.9","5,891.8","5,760.2",176.58K,-0.11%,CTS
08/23/2019,"5,898.4","5,845.7","5,905.0","5,845.7",86.69K,-0.11%,CTS
08/22/2019,"5,905.0","5,905.0","5,957.7","5,858.9",147.88K,0.00%,CTS
08/21/2019,"5,905.0","5,733.8","5,911.6","5,733.8",21.23K,-0.22%,CTS
08/20/2019,"5,918.2","5,924.7","5,924.7","5,826.0",59.80K,0.00%,CTS
08/19/2019,"5,918.2","5,924.7","6,030.1","5,872.1",270.51K,-2.28%,CTS
08/16/2019,"6,056.4","5,727.3","6,056.4","5,727.3",70.04K,3.60%,CTS
08/15/2019,"5,845.7","5,674.6","5,845.7","5,674.6",84.38K,-0.89%,CTS
08/14/2019,"5,898.4","5,858.9","5,911.6","5,694.3",45.71K,-0.22%,CTS
08/13/2019,"5,911.6","5,793.1","5,918.2","5,595.6",132.16K,-0.11%,CTS
08/12/2019,"5,918.2","5,924.7","5,924.7","5,793.1",25.74K,-0.11%,CTS
08/09/2019,"5,924.7","5,984.0","5,984.0","5,858.9",25.21K,0.00%,CTS
08/08/2019,"5,924.7","5,852.3","5,924.7","5,793.1",62.29K,1.24%,CTS
08/07/2019,"5,852.3","5,852.3","5,852.3","5,740.4",4.32K,0.00%,CTS
08/06/2019,"5,852.3","5,760.2","5,891.8","5,760.2",30.65K,-1.00%,CTS
08/05/2019,"5,911.6","5,865.5","5,918.2","5,793.1",68.52K,-0.99%,CTS
08/02/2019,"5,970.8","5,977.4","5,977.4","5,911.6",56.58K,-0.11%,CTS
08/01/2019,"5,977.4","5,997.2","5,997.2","5,944.5",24.54K,-0.44%,CTS
