"Date","Price","Open","High","Low","Vol.","Change %"
"05/24/2013","4,590.7","4,500.7","4,590.7","4,410.7","7.61K","2.00%"
"05/23/2013","4,500.7","4,410.7","4,590.7","4,410.7","45.64K","0.00%"
"05/22/2013","4,500.7","4,500.7","4,500.7","4,410.7","19.77K","0.00%"
"05/21/2013","4,500.7","4,500.7","4,590.7","4,410.7","21.96K","-1.96%"
"05/20/2013","4,590.7","4,500.7","4,590.7","4,410.7","5.89K","2.00%"
"05/17/2013","4,500.7","4,500.7","4,500.7","4,320.7","38.70K","2.04%"
"05/16/2013","4,410.7","4,410.7","4,590.7","4,320.7","95.70K","0.00%"
"05/15/2013","4,410.7","4,230.7","4,410.7","4,230.7","25.30K","0.00%"
"05/14/2013","4,410.7","4,500.7","4,500.7","4,320.7","11.78K","0.00%"
"05/13/2013","4,410.7","4,410.7","4,500.7","4,410.7","11.37K","0.00%"
"05/10/2013","4,410.7","4,500.7","4,500.7","4,410.7","16.13K","-2.00%"
"05/09/2013","4,500.7","4,320.7","4,500.7","4,320.7","64.91K","2.04%"
"05/08/2013","4,410.7","4,500.7","4,500.7","4,320.7","34.93K","0.00%"
"05/07/2013","4,410.7","4,590.7","4,590.7","4,410.7","32.36K","-3.92%"
"05/06/2013","4,590.7","4,410.7","4,590.7","4,410.7","60.27K","4.08%"
"05/03/2013","4,410.7","4,320.7","4,410.7","4,230.7","21.56K","4.25%"
"05/02/2013","4,230.7","4,230.7","4,410.7","4,230.7","12.94K","0.00%"
"04/26/2013","4,230.7","4,320.7","4,320.7","4,230.7","40.50K","0.00%"
"04/25/2013","4,230.7","4,410.7","4,410.7","4,230.7","81.33K","-4.08%"
"04/24/2013","4,410.7","4,230.7","4,410.7","4,230.7","46.86K","4.25%"
"04/23/2013","4,230.7","4,410.7","4,500.7","4,230.7","24.20K","-4.08%"
"04/22/2013","4,410.7","4,500.7","4,500.7","4,320.7","18.29K","-2.00%"
"04/18/2013","4,500.7","4,590.7","4,590.7","4,410.7","14.92K","0.00%"
"04/17/2013","4,500.7","4,590.7","4,590.7","4,320.7","73.86K","-1.96%"
"04/16/2013","4,590.7","4,500.7","4,590.7","4,500.7","18.92K","0.00%"
"04/15/2013","4,590.7","4,680.8","4,680.8","4,500.7","56.75K","-1.92%"
"04/12/2013","4,680.8","4,770.8","4,770.8","4,590.7","38.22K","0.00%"
"04/11/2013","4,680.8","4,770.8","4,770.8","4,680.8","48.17K","-1.89%"
"04/10/2013","4,770.8","4,860.8","4,950.8","4,770.8","34.24K","-1.85%"
"04/09/2013","4,860.8","4,860.8","4,950.8","4,680.8","93.25K","0.00%"
"04/08/2013","4,860.8","4,680.8","4,860.8","4,500.7","182.50K","3.85%"
"04/05/2013","4,680.8","4,680.8","4,680.8","4,590.7","59.90K","0.00%"
"04/04/2013","4,680.8","4,860.8","4,860.8","4,680.8","92.23K","-3.70%"
"04/03/2013","4,860.8","4,680.8","4,860.8","4,680.8","21.53K","0.00%"
"04/02/2013","4,860.8","4,860.8","4,860.8","4,770.8","89.91K","0.00%"
"04/01/2013","4,860.8","4,770.8","4,860.8","4,680.8","70.51K","3.85%"
"03/29/2013","4,680.8","4,680.8","4,770.8","4,680.8","119.91K","-3.70%"
"03/28/2013","4,860.8","4,860.8","4,860.8","4,770.8","22.17K","0.00%"
"03/27/2013","4,860.8","4,860.8","4,950.8","4,770.8","42.20K","-1.82%"
"03/26/2013","4,950.8","4,950.8","4,950.8","4,860.8","5.07K","0.00%"
"03/25/2013","4,950.8","4,950.8","4,950.8","4,860.8","21.41K","0.00%"
"03/22/2013","4,950.8","4,950.8","4,950.8","4,860.8","25.85K","0.00%"
"03/21/2013","4,950.8","5,040.8","5,040.8","4,950.8","93.05K","-1.79%"
"03/20/2013","5,040.8","5,040.8","5,040.8","4,860.8","25.16K","1.82%"
"03/19/2013","4,950.8","4,950.8","5,040.8","4,950.8","49.89K","-1.79%"
"03/18/2013","5,040.8","5,130.8","5,130.8","4,950.8","56.87K","0.00%"
"03/15/2013","5,040.8","5,130.8","5,130.8","4,950.8","83.37K","-1.75%"
"03/14/2013","5,130.8","5,040.8","5,130.8","5,040.8","17.56K","1.79%"
"03/13/2013","5,040.8","5,220.9","5,220.9","5,040.8","65.06K","-3.45%"
"03/12/2013","5,220.9","5,130.8","5,220.9","4,950.8","45.04K","0.00%"
"03/11/2013","5,220.9","5,040.8","5,220.9","5,040.8","37.80K","3.57%"
"03/08/2013","5,040.8","4,950.8","5,130.8","4,950.8","35.07K","1.82%"
"03/07/2013","4,950.8","5,040.8","5,040.8","4,950.8","35.66K","-1.79%"
"03/06/2013","5,040.8","4,950.8","5,040.8","4,950.8","26.05K","1.82%"
"03/05/2013","4,950.8","4,860.8","4,950.8","4,770.8","53.02K","0.00%"
"03/04/2013","4,950.8","5,220.9","5,220.9","4,950.8","70.57K","-5.17%"
"03/01/2013","5,220.9","5,130.8","5,310.9","5,130.8","53.98K","3.57%"
"02/28/2013","5,040.8","5,220.9","5,220.9","5,040.8","69.09K","-1.75%"
"02/27/2013","5,130.8","5,130.8","5,130.8","4,860.8","112.06K","1.79%"
"02/26/2013","5,040.8","5,310.9","5,310.9","5,040.8","128.92K","-5.09%"
"02/25/2013","5,310.9","5,400.9","5,490.9","5,310.9","69.54K","-1.67%"
"02/22/2013","5,400.9","5,400.9","5,580.9","5,130.8","92.41K","1.69%"
"02/21/2013","5,310.9","5,670.9","5,941.0","5,310.9","355.84K","-6.35%"
"02/20/2013","5,670.9","5,490.9","5,670.9","5,490.9","65.12K","1.61%"
"02/19/2013","5,580.9","5,580.9","5,670.9","5,400.9","206.77K","0.00%"
"02/18/2013","5,580.9","5,490.9","5,670.9","5,490.9","154.25K","1.64%"
"02/08/2013","5,490.9","5,400.9","5,580.9","5,400.9","77.11K","3.39%"
"02/07/2013","5,310.9","5,400.9","5,400.9","5,310.9","92.51K","-1.67%"
"02/06/2013","5,400.9","5,310.9","5,400.9","5,220.9","25.17K","1.69%"
"02/05/2013","5,310.9","5,130.8","5,310.9","5,130.8","7.43K","0.00%"
"02/04/2013","5,310.9","5,220.9","5,310.9","5,130.8","56.97K","1.72%"
"02/01/2013","5,220.9","5,220.9","5,220.9","5,040.8","39.36K","0.00%"
"01/31/2013","5,220.9","5,310.9","5,310.9","5,220.9","47.56K","-1.69%"
"01/30/2013","5,310.9","5,310.9","5,400.9","5,220.9","58.23K","1.72%"
"01/29/2013","5,220.9","5,310.9","5,400.9","5,220.9","85.80K","-4.92%"
"01/28/2013","5,490.9","5,400.9","5,490.9","5,220.9","214.64K","3.39%"
"01/25/2013","5,310.9","5,220.9","5,400.9","5,130.8","97.33K","1.72%"
"01/24/2013","5,220.9","5,040.8","5,220.9","4,950.8","66.00K","5.46%"
"01/23/2013","4,950.8","4,950.8","5,220.9","4,950.8","77.36K","0.00%"
"01/22/2013","4,950.8","5,310.9","5,310.9","4,860.8","142.80K","-5.17%"
"01/21/2013","5,220.9","5,490.9","5,490.9","5,220.9","56.15K","-3.33%"
"01/18/2013","5,400.9","5,490.9","5,490.9","5,220.9","82.07K","-1.64%"
"01/17/2013","5,490.9","5,670.9","5,670.9","5,490.9","133.35K","-4.69%"
"01/16/2013","5,760.9","5,490.9","5,760.9","5,490.9","190.08K","4.92%"
"01/15/2013","5,490.9","5,310.9","5,670.9","5,310.9","205.95K","3.39%"
"01/14/2013","5,310.9","5,220.9","5,310.9","5,130.8","76.87K","1.72%"
"01/11/2013","5,220.9","5,310.9","5,400.9","5,220.9","190.62K","-1.69%"
"01/10/2013","5,310.9","5,400.9","5,400.9","5,130.8","106.59K","-1.67%"
"01/09/2013","5,400.9","5,490.9","5,580.9","5,130.8","231.10K","0.00%"
"01/08/2013","5,400.9","5,220.9","5,400.9","5,130.8","103.21K","0.00%"
"01/07/2013","5,400.9","5,310.9","5,490.9","5,310.9","182.48K","1.69%"
"01/04/2013","5,310.9","5,220.9","5,400.9","5,130.8","118.52K","1.72%"
"01/03/2013","5,220.9","5,130.8","5,310.9","5,040.8","356.67K","1.76%"
"01/02/2013","5,130.8","5,040.8","5,130.8","4,950.8","248.20K","3.64%"
"12/28/2012","4,950.8","4,950.8","4,950.8","4,770.8","124.02K","0.00%"
"12/27/2012","4,950.8","4,770.8","5,040.8","4,770.8","208.70K","1.85%"
"12/26/2012","4,860.8","4,860.8","4,950.8","4,770.8","91.74K","0.00%"
"12/25/2012","4,860.8","4,860.8","4,860.8","4,680.8","84.40K","1.89%"
"12/24/2012","4,770.8","4,410.7","4,770.8","4,410.7","212.02K","3.92%"
"12/21/2012","4,590.7","4,590.7","4,590.7","4,410.7","28.77K","0.00%"
"12/20/2012","4,590.7","4,590.7","4,590.7","4,500.7","66.21K","0.00%"
"12/19/2012","4,590.7","4,590.7","4,590.7","4,500.7","65.90K","0.00%"
"12/18/2012","4,590.7","4,680.8","4,680.8","4,500.7","11.66K","0.00%"
"12/17/2012","4,590.7","4,500.7","4,590.7","4,500.7","23.51K","2.00%"
"12/14/2012","4,500.7","4,500.7","4,590.7","4,500.7","35.67K","0.00%"
"12/13/2012","4,500.7","4,500.7","4,680.8","4,500.7","34.37K","-1.96%"
"12/12/2012","4,590.7","4,500.7","4,680.8","4,500.7","63.93K","0.00%"
"12/11/2012","4,590.7","4,590.7","4,680.8","4,500.7","12.70K","0.00%"
"12/10/2012","4,590.7","4,500.7","4,590.7","4,500.7","60.59K","4.08%"
"12/07/2012","4,410.7","4,500.7","4,590.7","4,410.7","32.21K","-2.00%"
"12/06/2012","4,500.7","4,320.7","4,500.7","4,320.7","13.53K","2.04%"
"12/05/2012","4,410.7","4,410.7","4,500.7","4,410.7","49.70K","0.00%"
"12/04/2012","4,410.7","4,320.7","4,410.7","4,320.7","28.41K","2.08%"
"12/03/2012","4,320.7","4,230.7","4,320.7","4,230.7","38.01K","0.00%"
"11/30/2012","4,320.7","4,320.7","4,320.7","4,140.7","11.55K","0.00%"
"11/29/2012","4,320.7","4,410.7","4,410.7","4,230.7","30.15K","-2.04%"
"11/28/2012","4,410.7","4,410.7","4,410.7","4,320.7","8.39K","0.00%"
"11/27/2012","4,410.7","4,230.7","4,410.7","4,230.7","6.93K","0.00%"
"11/26/2012","4,410.7","4,230.7","4,410.7","4,230.7","45.56K","0.00%"
"11/23/2012","4,410.7","4,320.7","4,410.7","4,230.7","4.71K","0.00%"
"11/22/2012","4,410.7","4,320.7","4,410.7","4,230.7","7.92K","2.08%"
"11/21/2012","4,320.7","4,320.7","4,410.7","4,230.7","15.07K","0.00%"
"11/20/2012","4,320.7","4,230.7","4,320.7","4,230.7","4.28K","0.00%"
"11/19/2012","4,320.7","4,410.7","4,410.7","4,320.7","32.44K","-2.04%"
"11/16/2012","4,410.7","4,500.7","4,500.7","4,320.7","11.22K","-2.00%"
"11/15/2012","4,500.7","4,410.7","4,500.7","4,410.7","18.13K","0.00%"
"11/14/2012","4,500.7","4,320.7","4,500.7","4,320.7","24.23K","0.00%"
"11/13/2012","4,500.7","4,320.7","4,500.7","4,320.7","50.54K","2.04%"
"11/12/2012","4,410.7","4,410.7","4,410.7","4,320.7","22.08K","0.00%"
"11/09/2012","4,410.7","4,410.7","4,410.7","4,320.7","5.34K","0.00%"
"11/08/2012","4,410.7","4,410.7","4,410.7","4,230.7","2.62K","0.00%"
"11/07/2012","4,410.7","4,230.7","4,410.7","4,140.7","21.55K","4.25%"
"11/06/2012","4,230.7","4,230.7","4,230.7","4,050.7","39.27K","0.00%"
"11/05/2012","4,230.7","4,230.7","4,410.7","4,230.7","63.90K","-4.08%"
"11/02/2012","4,410.7","4,410.7","4,500.7","4,410.7","46.94K","-3.92%"
"11/01/2012","4,590.7","4,500.7","4,590.7","4,500.7","26.37K","0.00%"
"10/31/2012","4,590.7","4,590.7","4,590.7","4,500.7","10.40K","0.00%"
"10/30/2012","4,590.7","4,500.7","4,590.7","4,500.7","1.84K","0.00%"
"10/29/2012","4,590.7","4,590.7","4,590.7","4,500.7","6.74K","2.00%"
"10/26/2012","4,500.7","4,320.7","4,500.7","4,320.7","12.71K","4.17%"
"10/25/2012","4,320.7","4,500.7","4,500.7","4,320.7","50.45K","-4.00%"
"10/24/2012","4,500.7","4,590.7","4,590.7","4,500.7","16.41K","-1.96%"
"10/23/2012","4,590.7","4,590.7","4,590.7","4,500.7","10.76K","2.00%"
"10/22/2012","4,500.7","4,770.8","4,770.8","4,500.7","18.49K","-1.96%"
"10/19/2012","4,590.7","4,770.8","4,770.8","4,590.7","75.15K","-3.78%"
"10/18/2012","4,770.8","4,860.8","4,860.8","4,680.8","18.96K","0.00%"
"10/17/2012","4,770.8","4,860.8","4,860.8","4,680.8","42.21K","-1.85%"
"10/16/2012","4,860.8","4,770.8","4,860.8","4,680.8","92.83K","3.85%"
"10/15/2012","4,680.8","4,770.8","4,770.8","4,590.7","43.58K","-1.89%"
"10/12/2012","4,770.8","4,590.7","4,770.8","4,590.7","29.73K","3.92%"
"10/11/2012","4,590.7","4,770.8","4,860.8","4,590.7","114.96K","-1.92%"
"10/10/2012","4,680.8","4,590.7","4,680.8","4,500.7","50.49K","0.00%"
"10/09/2012","4,680.8","4,500.7","4,680.8","4,500.7","34.22K","1.96%"
"10/08/2012","4,590.7","4,500.7","4,590.7","4,500.7","65.50K","4.08%"
"10/05/2012","4,410.7","4,500.7","4,590.7","4,410.7","17.64K","-2.00%"
"10/04/2012","4,500.7","4,680.8","4,680.8","4,500.7","13.21K","-3.85%"
"10/03/2012","4,680.8","4,500.7","4,680.8","4,500.7","66.45K","4.00%"
"10/02/2012","4,500.7","4,590.7","4,590.7","4,410.7","26.53K","0.00%"
"10/01/2012","4,500.7","4,680.8","4,770.8","4,500.7","62.36K","-3.85%"
"09/28/2012","4,680.8","4,500.7","4,770.8","4,500.7","7.66K","0.00%"
"09/27/2012","4,680.8","4,770.8","4,770.8","4,680.8","45.23K","-3.70%"
"09/26/2012","4,860.8","4,770.8","4,860.8","4,590.7","31.38K","1.89%"
"09/25/2012","4,770.8","4,770.8","4,860.8","4,680.8","33.67K","-1.85%"
"09/24/2012","4,860.8","4,770.8","4,860.8","4,680.8","34.44K","0.00%"
"09/21/2012","4,860.8","4,680.8","4,860.8","4,680.8","60.55K","1.89%"
"09/20/2012","4,770.8","4,860.8","4,950.8","4,770.8","85.32K","-3.64%"
"09/19/2012","4,950.8","4,950.8","5,040.8","4,950.8","60.51K","-3.51%"
"09/18/2012","5,130.8","5,400.9","5,400.9","5,130.8","41.07K","-5.00%"
"09/17/2012","5,400.9","5,580.9","5,580.9","5,310.9","7.16K","0.00%"
"09/14/2012","5,400.9","5,220.9","5,400.9","5,220.9","120.61K","3.45%"
"09/13/2012","5,220.9","5,220.9","5,220.9","4,950.8","42.67K","1.76%"
"09/12/2012","5,130.8","5,040.8","5,130.8","5,040.8","16.73K","3.64%"
"09/11/2012","4,950.8","5,040.8","5,040.8","4,860.8","70.74K","-1.79%"
"09/10/2012","5,040.8","5,310.9","5,310.9","5,040.8","50.46K","-3.45%"
"09/07/2012","5,220.9","5,310.9","5,400.9","5,220.9","175.71K","0.00%"
"09/06/2012","5,220.9","5,310.9","5,310.9","5,130.8","12.33K","0.00%"
"09/05/2012","5,220.9","5,310.9","5,490.9","5,220.9","83.94K","-1.69%"
"09/04/2012","5,310.9","5,310.9","5,490.9","5,310.9","51.62K","-1.67%"
"08/31/2012","5,400.9","5,490.9","5,670.9","5,400.9","68.82K","-4.76%"
"08/30/2012","5,670.9","5,580.9","5,670.9","5,490.9","30.31K","1.61%"
"08/29/2012","5,580.9","5,580.9","5,670.9","5,490.9","43.78K","3.33%"
"08/28/2012","5,400.9","5,400.9","5,400.9","5,220.9","72.06K","-1.64%"
"08/27/2012","5,490.9","5,490.9","5,490.9","5,490.9","84.94K","-4.69%"
"08/24/2012","5,760.9","5,400.9","5,941.0","5,400.9","239.32K","1.59%"
"08/23/2012","5,670.9","5,670.9","5,670.9","5,670.9","25.10K","-4.55%"
"08/22/2012","5,941.0","5,941.0","6,211.0","5,941.0","95.04K","-4.35%"
"08/21/2012","6,211.0","6,391.0","6,391.0","6,211.0","158.98K","-4.17%"
"08/20/2012","6,481.1","6,481.1","6,571.1","6,301.0","56.95K","0.00%"
"08/17/2012","6,481.1","6,391.0","6,481.1","6,301.0","89.22K","1.41%"
"08/16/2012","6,391.0","6,481.1","6,481.1","6,301.0","44.20K","-1.39%"
"08/15/2012","6,481.1","6,391.0","6,481.1","6,301.0","38.54K","1.41%"
"08/14/2012","6,391.0","6,391.0","6,391.0","6,301.0","52.18K","1.43%"
"08/13/2012","6,301.0","6,391.0","6,391.0","6,301.0","37.56K","-1.41%"
"08/10/2012","6,391.0","6,481.1","6,571.1","6,391.0","85.03K","-2.74%"
"08/09/2012","6,571.1","6,661.1","6,661.1","6,481.1","125.29K","1.39%"
"08/08/2012","6,481.1","6,481.1","6,481.1","6,391.0","47.73K","1.41%"
"08/07/2012","6,391.0","6,481.1","6,481.1","6,301.0","40.43K","0.00%"
"08/06/2012","6,391.0","6,211.0","6,391.0","6,211.0","97.39K","4.41%"
"08/03/2012","6,121.0","6,301.0","6,391.0","6,121.0","28.98K","-1.45%"
"08/02/2012","6,211.0","6,211.0","6,391.0","6,211.0","52.22K","-1.43%"
"08/01/2012","6,301.0","6,301.0","6,391.0","6,301.0","20.87K","-2.78%"
"07/31/2012","6,481.1","6,571.1","6,571.1","6,301.0","47.76K","-1.37%"
"07/30/2012","6,571.1","6,301.0","6,571.1","6,211.0","33.49K","4.29%"
"07/27/2012","6,301.0","6,571.1","6,571.1","6,301.0","40.25K","-2.78%"
"07/26/2012","6,481.1","6,301.0","6,481.1","6,211.0","35.40K","4.35%"
"07/25/2012","6,211.0","6,211.0","6,571.1","6,211.0","27.24K","-2.82%"
"07/24/2012","6,391.0","6,301.0","6,391.0","6,121.0","85.67K","0.00%"
"07/23/2012","6,391.0","6,661.1","6,751.1","6,391.0","124.80K","-4.05%"
"07/20/2012","6,661.1","6,661.1","7,021.1","6,661.1","120.24K","-1.33%"
"07/19/2012","6,751.1","6,661.1","6,841.1","6,391.0","166.84K","1.35%"
"07/18/2012","6,661.1","6,661.1","6,841.1","6,571.1","110.07K","-1.33%"
"07/17/2012","6,751.1","6,661.1","6,841.1","6,481.1","88.13K","2.74%"
"07/16/2012","6,571.1","6,661.1","6,751.1","6,391.0","160.60K","1.39%"
"07/13/2012","6,481.1","6,121.0","6,481.1","6,121.0","76.59K","4.35%"
"07/12/2012","6,211.0","6,031.0","6,211.0","6,031.0","123.72K","4.54%"
"07/11/2012","5,941.0","5,851.0","5,941.0","5,760.9","20.86K","1.54%"
"07/10/2012","5,851.0","5,580.9","5,851.0","5,580.9","74.14K","0.00%"
"07/09/2012","5,851.0","6,121.0","6,121.0","5,851.0","73.86K","-4.41%"
"07/06/2012","6,121.0","6,121.0","6,211.0","6,031.0","100.30K","0.00%"
"07/05/2012","6,121.0","5,851.0","6,121.0","5,580.9","74.12K","4.61%"
"07/04/2012","5,851.0","6,121.0","6,301.0","5,851.0","61.71K","-4.41%"
"07/03/2012","6,121.0","6,571.1","6,571.1","6,121.0","60.76K","-4.22%"
"07/02/2012","6,391.0","6,481.1","6,571.1","6,391.0","22.98K","0.00%"
"06/29/2012","6,391.0","6,481.1","6,571.1","6,391.0","104.93K","-1.39%"
"06/28/2012","6,481.1","6,661.1","6,661.1","6,391.0","39.29K","-2.70%"
"06/27/2012","6,661.1","6,661.1","6,841.1","6,661.1","30.48K","0.00%"
"06/26/2012","6,661.1","6,841.1","6,841.1","6,661.1","85.24K","-3.90%"
"06/25/2012","6,931.1","7,201.2","7,291.2","6,841.1","57.62K","-3.75%"
"06/22/2012","7,201.2","7,201.2","7,201.2","7,111.2","51.59K","0.00%"
"06/21/2012","7,201.2","7,381.2","7,381.2","7,201.2","32.08K","-2.44%"
"06/20/2012","7,381.2","7,291.2","7,381.2","7,201.2","34.81K","2.50%"
"06/19/2012","7,201.2","7,381.2","7,471.2","7,201.2","115.06K","-4.76%"
"06/18/2012","7,561.2","7,471.2","7,741.3","7,471.2","35.60K","1.20%"
"06/15/2012","7,471.2","7,291.2","7,561.2","7,291.2","53.42K","2.47%"
"06/14/2012","7,291.2","7,381.2","7,381.2","7,291.2","42.63K","-1.22%"
"06/13/2012","7,381.2","7,291.2","7,381.2","7,201.2","85.07K","1.23%"
"06/12/2012","7,291.2","7,561.2","7,561.2","7,291.2","80.98K","-4.71%"
"06/11/2012","7,651.2","7,561.2","7,741.3","7,471.2","46.46K","1.19%"
"06/08/2012","7,561.2","7,921.3","7,921.3","7,561.2","123.00K","-1.18%"
"06/07/2012","7,651.2","7,471.2","7,651.2","7,381.2","202.47K","4.94%"
"06/06/2012","7,291.2","6,931.1","7,291.2","6,931.1","76.82K","2.53%"
"06/05/2012","7,111.2","6,751.1","7,111.2","6,751.1","88.21K","3.95%"
"06/04/2012","6,841.1","7,201.2","7,201.2","6,841.1","186.27K","-5.00%"
"06/01/2012","7,201.2","7,381.2","7,471.2","7,201.2","100.36K","0.00%"
"05/31/2012","7,201.2","7,561.2","7,561.2","7,111.2","167.46K","-3.61%"
"05/30/2012","7,471.2","7,921.3","7,921.3","7,471.2","67.77K","-2.35%"
"05/29/2012","7,651.2","7,561.2","7,921.3","7,561.2","21.24K","-3.41%"
"05/28/2012","7,921.3","7,921.3","7,921.3","7,651.2","103.95K","4.76%"
"05/25/2012","7,561.2","7,561.2","7,561.2","7,201.2","147.76K","5.00%"
"05/24/2012","7,201.2","7,561.2","7,741.3","7,201.2","109.69K","-4.76%"
"05/23/2012","7,561.2","7,921.3","7,921.3","7,561.2","92.25K","-4.55%"
"05/22/2012","7,921.3","8,191.3","8,191.3","7,921.3","36.54K","0.00%"
"05/21/2012","7,921.3","7,741.3","7,921.3","7,741.3","69.79K","4.76%"
"05/18/2012","7,561.2","7,741.3","7,921.3","7,561.2","205.33K","-4.55%"
"05/17/2012","7,921.3","8,101.3","8,371.4","7,921.3","136.97K","-2.22%"
"05/16/2012","8,101.3","8,281.4","8,281.4","7,831.3","222.92K","2.27%"
"05/15/2012","7,921.3","8,011.3","8,281.4","7,921.3","334.52K","-3.30%"
"05/14/2012","8,191.3","8,641.4","8,641.4","8,191.3","408.06K","-4.21%"
"05/11/2012","8,551.4","9,001.5","9,001.5","8,551.4","251.13K","-5.00%"
"05/10/2012","9,001.5","9,181.5","9,181.5","8,821.4","299.90K","-1.96%"
"05/09/2012","9,181.5","9,271.5","9,361.5","9,001.5","519.72K","0.00%"
"05/08/2012","9,181.5","9,181.5","9,181.5","9,091.5","950.83K","4.08%"
"05/07/2012","8,821.4","8,821.4","8,821.4","8,731.4","457.75K","4.25%"
"05/04/2012","8,461.4","8,281.4","8,461.4","8,281.4","191.46K","4.44%"
"05/03/2012","8,101.3","8,191.3","8,371.4","8,011.3","150.52K","-2.17%"
"05/02/2012","8,281.4","8,461.4","8,461.4","8,191.3","112.12K","0.00%"
"04/27/2012","8,281.4","8,281.4","8,551.4","8,281.4","686.77K","-2.13%"
"04/26/2012","8,461.4","9,001.5","9,001.5","8,461.4","147.21K","-4.08%"
"04/25/2012","8,821.4","8,731.4","8,821.4","8,551.4","192.63K","4.25%"
"04/24/2012","8,461.4","8,461.4","8,461.4","8,191.3","152.41K","1.08%"
"04/23/2012","8,371.4","8,371.4","8,731.4","8,371.4","143.10K","-2.10%"
"04/20/2012","8,551.4","8,551.4","8,731.4","8,551.4","497.10K","-4.04%"
"04/19/2012","8,911.5","9,001.5","9,001.5","8,911.5","291.78K","-4.81%"
"04/18/2012","9,361.5","9,451.5","9,541.6","9,181.5","375.53K","2.97%"
"04/17/2012","9,091.5","8,911.5","9,091.5","8,911.5","387.82K","4.12%"
"04/16/2012","8,731.4","8,371.4","8,731.4","8,281.4","421.38K","4.30%"
"04/13/2012","8,371.4","8,371.4","8,461.4","8,101.3","274.91K","-1.06%"
"04/12/2012","8,461.4","8,461.4","8,641.4","8,191.3","276.75K","0.00%"
"04/11/2012","8,461.4","8,461.4","8,551.4","8,371.4","194.74K","1.08%"
"04/10/2012","8,371.4","8,371.4","8,461.4","8,191.3","182.47K","1.09%"
"04/09/2012","8,281.4","8,281.4","8,281.4","8,191.3","141.95K","1.10%"
"04/06/2012","8,191.3","8,371.4","8,371.4","8,101.3","95.03K","0.00%"
"04/05/2012","8,191.3","8,011.3","8,281.4","7,741.3","93.07K","2.25%"
"04/04/2012","8,011.3","8,011.3","8,551.4","8,011.3","190.79K","-4.30%"
"04/03/2012","8,371.4","7,741.3","8,371.4","7,651.2","284.74K","4.49%"
"03/30/2012","8,011.3","8,011.3","8,101.3","8,011.3","177.38K","-4.30%"
"03/29/2012","8,371.4","8,911.5","8,911.5","8,371.4","176.29K","-4.12%"
"03/28/2012","8,731.4","8,461.4","8,821.4","8,461.4","329.06K","-1.02%"
"03/27/2012","8,821.4","9,001.5","9,001.5","8,731.4","634.32K","2.08%"
"03/26/2012","8,641.4","8,641.4","8,641.4","8,551.4","294.71K","4.35%"
"03/23/2012","8,281.4","8,281.4","8,281.4","8,101.3","380.63K","4.55%"
"03/22/2012","7,921.3","7,921.3","7,921.3","7,831.3","293.31K","4.76%"
"03/21/2012","7,561.2","7,561.2","7,561.2","7,471.2","101.45K","5.00%"
"03/20/2012","7,201.2","7,201.2","7,201.2","7,021.1","213.21K","3.90%"
"03/19/2012","6,931.1","6,661.1","6,931.1","6,571.1","188.29K","4.05%"
"03/16/2012","6,661.1","6,661.1","6,661.1","6,571.1","175.45K","4.23%"
"03/15/2012","6,391.0","5,941.0","6,391.0","5,851.0","285.41K","4.41%"
"03/14/2012","6,121.0","6,481.1","6,481.1","6,121.0","172.82K","-4.22%"
"03/13/2012","6,391.0","6,121.0","6,481.1","6,121.0","163.58K","0.00%"
"03/12/2012","6,391.0","6,661.1","6,661.1","6,391.0","52.97K","-4.05%"
"03/09/2012","6,661.1","7,111.2","7,111.2","6,661.1","237.66K","-3.90%"
"03/08/2012","6,931.1","6,931.1","6,931.1","6,931.1","318.24K","4.05%"
"03/07/2012","6,661.1","6,661.1","6,661.1","6,391.0","333.85K","4.23%"
"03/06/2012","6,391.0","6,391.0","6,391.0","6,391.0","369.79K","4.41%"
"03/05/2012","6,121.0","6,121.0","6,121.0","6,121.0","92.20K","4.61%"
"03/02/2012","5,851.0","5,670.9","5,851.0","5,670.9","134.08K","4.84%"
"03/01/2012","5,580.9","5,670.9","5,670.9","5,490.9","126.95K","0.00%"
"02/29/2012","5,580.9","5,490.9","5,580.9","5,310.9","157.83K","1.64%"
"02/28/2012","5,490.9","5,670.9","5,670.9","5,490.9","256.11K","1.67%"
"02/27/2012","5,400.9","5,220.9","5,400.9","5,220.9","71.66K","3.45%"
"02/24/2012","5,220.9","5,220.9","5,310.9","5,220.9","193.32K","1.76%"
"02/23/2012","5,130.8","5,130.8","5,130.8","5,040.8","201.99K","3.64%"
"02/22/2012","4,950.8","4,860.8","4,950.8","4,680.8","86.59K","3.77%"
"02/21/2012","4,770.8","5,130.8","5,130.8","4,770.8","79.39K","-3.64%"
"02/20/2012","4,950.8","4,860.8","4,950.8","4,860.8","47.04K","3.77%"
"02/17/2012","4,770.8","4,770.8","4,770.8","4,590.7","15.50K","1.92%"
"02/16/2012","4,680.8","4,590.7","4,680.8","4,500.7","7.78K","1.96%"
"02/15/2012","4,590.7","4,680.8","4,770.8","4,590.7","32.00K","-3.78%"
"02/14/2012","4,770.8","4,590.7","4,770.8","4,500.7","20.05K","3.92%"
"02/13/2012","4,590.7","4,590.7","4,860.8","4,590.7","30.40K","-3.78%"
"02/10/2012","4,770.8","4,950.8","4,950.8","4,770.8","111.43K","-3.64%"
"02/09/2012","4,950.8","4,950.8","5,040.8","4,950.8","217.79K","0.00%"
